datetime,timestamp,open,high,low,close,volume
2025-12-08 15:00:00,1765206000000,90852.5,90968.0,89615.8,89972.6,286.09247827
2025-12-08 16:00:00,1765209600000,89971.8,90456.8,89705.1,89954.3,98.33512919
2025-12-08 17:00:00,1765213200000,89954.3,90320.8,89721.8,90239.1,76.33488228
2025-12-08 18:00:00,1765216800000,90239.1,90516.1,89724.3,89890.3,106.09039619
2025-12-08 19:00:00,1765220400000,89890.3,90337.5,89856.5,90101.4,53.00058852
2025-12-08 20:00:00,1765224000000,90101.4,90914.2,90101.4,90798.9,161.29493216
2025-12-08 21:00:00,1765227600000,90788.8,91393.1,90693.7,91339.9,134.68026574
2025-12-08 22:00:00,1765231200000,91333.7,91370.9,90759.6,90859.9,65.26908002
2025-12-08 23:00:00,1765234800000,90859.9,90999.7,90535.0,90650.1,26.4215404
2025-12-09 00:00:00,1765238400000,90650.1,90834.7,90363.8,90395.8,24.06556406
2025-12-09 01:00:00,1765242000000,90395.8,90551.7,89959.9,90056.4,58.257176
2025-12-09 02:00:00,1765245600000,90056.5,90362.6,90008.9,90057.0,177.77807711
2025-12-09 03:00:00,1765249200000,90057.0,90424.3,89818.7,90424.2,62.80362403
2025-12-09 04:00:00,1765252800000,90424.3,90496.5,89756.8,89929.7,42.18907393
2025-12-09 05:00:00,1765256400000,89929.7,90195.8,89545.1,89906.6,106.72965571
2025-12-09 06:00:00,1765260000000,89906.6,90207.5,89790.6,90159.9,19.10573746
2025-12-09 07:00:00,1765263600000,90159.9,90520.4,90101.6,90476.2,28.90831593
2025-12-09 08:00:00,1765267200000,90476.3,90599.4,90391.1,90488.3,41.93764968
2025-12-09 09:00:00,1765270800000,90490.9,90490.9,90158.9,90159.5,17.56414139
2025-12-09 10:00:00,1765274400000,90159.5,90315.9,89900.1,90266.3,40.63117351
2025-12-09 11:00:00,1765278000000,90266.3,90381.5,90171.1,90381.5,29.28156881
2025-12-09 12:00:00,1765281600000,90381.5,90673.1,90343.4,90597.8,40.18600797
2025-12-09 13:00:00,1765285200000,90597.9,90819.0,90186.0,90412.3,57.41407304
2025-12-09 14:00:00,1765288800000,90412.3,90611.0,90025.8,90335.8,48.74593664
2025-12-09 15:00:00,1765292400000,90335.8,92850.0,90313.5,92680.7,234.60429056
2025-12-09 16:00:00,1765296000000,92695.2,94474.8,92695.1,94192.4,418.60478281
2025-12-09 17:00:00,1765299600000,94192.5,94583.7,93543.5,93896.4,187.82543367
2025-12-09 18:00:00,1765303200000,93896.4,94163.3,93664.0,93927.8,86.0160085
2025-12-09 19:00:00,1765306800000,93927.8,94191.7,93669.8,93809.2,68.41688291
2025-12-09 20:00:00,1765310400000,93809.3,93810.4,92787.4,93092.8,128.55680772
2025-12-09 21:00:00,1765314000000,93102.7,93233.6,92266.7,92681.3,84.41149144
2025-12-09 22:00:00,1765317600000,92652.0,93018.3,92514.2,92881.6,72.1482708
2025-12-09 23:00:00,1765321200000,92881.7,92971.1,92558.2,92702.2,34.75913295
2025-12-10 00:00:00,1765324800000,92702.2,92779.9,92107.9,92158.9,105.2636893
2025-12-10 01:00:00,1765328400000,92158.9,92414.3,92000.0,92337.2,53.35438524
2025-12-10 02:00:00,1765332000000,92337.2,92586.5,92052.4,92503.7,41.73709595
2025-12-10 03:00:00,1765335600000,92503.7,92550.0,92347.7,92429.6,6.97495442
2025-12-10 04:00:00,1765339200000,92429.6,92650.0,92413.2,92580.9,21.18950008
2025-12-10 05:00:00,1765342800000,92580.9,92720.7,92550.7,92558.5,38.44924834
2025-12-10 06:00:00,1765346400000,92558.5,92739.8,92415.5,92707.5,17.75834086
2025-12-10 07:00:00,1765350000000,92707.5,92779.9,92501.7,92779.9,12.79115278
2025-12-10 08:00:00,1765353600000,92779.9,92779.9,92579.6,92649.7,11.9643994
2025-12-10 09:00:00,1765357200000,92649.8,92960.5,92440.4,92939.9,59.9489128
2025-12-10 10:00:00,1765360800000,92939.9,93233.3,92158.9,92281.6,87.62975927
2025-12-10 11:00:00,1765364400000,92281.6,92426.5,91805.9,92134.4,98.70652576
2025-12-10 12:00:00,1765368000000,92134.4,92189.9,91846.0,92008.0,51.41920819
2025-12-10 13:00:00,1765371600000,92008.0,92216.2,91946.7,92083.0,119.2807855
2025-12-10 14:00:00,1765375200000,92083.0,92099.8,91636.7,91841.9,81.07884146
2025-12-10 15:00:00,1765378800000,91841.9,92139.7,91599.0,92069.9,67.74936527
2025-12-10 16:00:00,1765382400000,92069.9,92584.1,91923.3,92159.3,118.98874566
2025-12-10 17:00:00,1765386000000,92164.2,92493.6,92104.5,92371.3,41.28847975
2025-12-10 18:00:00,1765389600000,92371.3,93018.6,92006.5,92526.6,81.67090356
2025-12-10 19:00:00,1765393200000,92503.5,93233.3,91673.5,92963.9,315.58742099
2025-12-10 20:00:00,1765396800000,92964.7,94489.0,92311.0,92450.7,443.50026961
2025-12-10 21:00:00,1765400400000,92450.8,92798.6,91902.8,92379.7,90.10584272
2025-12-10 22:00:00,1765404000000,92379.7,92686.6,92000.3,92535.1,83.74750827
2025-12-10 23:00:00,1765407600000,92535.1,92584.7,91972.0,92019.8,47.8316115
2025-12-11 00:00:00,1765411200000,92019.8,92096.5,91100.0,91402.4,186.50231771
2025-12-11 01:00:00,1765414800000,91402.5,91419.9,90700.0,90719.9,67.12481996
2025-12-11 02:00:00,1765418400000,90719.8,90719.8,89905.0,90079.3,151.57214308
2025-12-11 03:00:00,1765422000000,90086.8,90086.8,89423.0,89887.3,128.81768942
2025-12-11 04:00:00,1765425600000,89887.3,90467.7,89737.6,90454.3,51.69037911
2025-12-11 05:00:00,1765429200000,90454.4,90454.4,90104.3,90299.8,23.72812356
2025-12-11 06:00:00,1765432800000,90299.9,90429.9,90027.1,90300.4,24.35506223
2025-12-11 07:00:00,1765436400000,90300.5,90318.8,90101.0,90249.9,23.15195781
2025-12-11 08:00:00,1765440000000,90249.9,90265.3,90009.9,90202.1,22.05932715
2025-12-11 09:00:00,1765443600000,90202.1,90495.1,90175.6,90226.6,38.33267869
2025-12-11 10:00:00,1765447200000,90239.9,90350.5,90195.0,90350.4,23.31008646
2025-12-11 11:00:00,1765450800000,90350.5,90400.0,90236.7,90274.7,23.74338662
2025-12-11 12:00:00,1765454400000,90274.7,90383.3,90030.0,90030.8,54.94809032
2025-12-11 13:00:00,1765458000000,90030.2,90135.3,89905.0,90089.9,60.68613442
2025-12-11 14:00:00,1765461600000,90089.9,90495.1,89281.4,89560.1,180.86965282
2025-12-11 15:00:00,1765465200000,89556.8,90662.1,89427.3,89912.7,147.02674782
2025-12-11 16:00:00,1765468800000,89912.6,90163.1,89372.3,89709.1,103.38830619
2025-12-11 17:00:00,1765472400000,89709.1,90239.9,89660.6,89990.1,85.47467552
2025-12-11 18:00:00,1765476000000,89990.1,91190.5,89918.7,90702.5,164.28473993
2025-12-11 19:00:00,1765479600000,90705.1,91551.0,90616.0,90834.3,148.98308539
2025-12-11 20:00:00,1765483200000,90836.1,91847.0,90801.9,91812.4,139.99213271
2025-12-11 21:00:00,1765486800000,91801.6,93561.8,91735.7,92885.3,300.01030705
2025-12-11 22:00:00,1765490400000,92885.4,93187.3,92134.6,92454.8,104.55228087
2025-12-11 23:00:00,1765494000000,92400.1,92810.0,92355.3,92541.0,48.85450291
2025-12-12 00:00:00,1765497600000,92541.0,92629.9,91496.5,91562.8,86.12575756
2025-12-12 01:00:00,1765501200000,91562.9,92298.8,91562.9,92149.3,65.77334764
2025-12-12 02:00:00,1765504800000,92149.3,92730.4,91973.1,92585.4,38.72567345
2025-12-12 03:00:00,1765508400000,92585.4,92751.0,92204.3,92317.3,21.4740854
2025-12-12 04:00:00,1765512000000,92317.3,92441.7,92166.0,92379.8,14.15544708
2025-12-12 05:00:00,1765515600000,92379.9,92500.0,92106.8,92449.0,28.72075548
2025-12-12 06:00:00,1765519200000,92449.0,92709.5,92448.9,92510.0,19.49098532
2025-12-12 07:00:00,1765522800000,92510.0,92549.9,92285.5,92445.2,26.17200165
2025-12-12 08:00:00,1765526400000,92442.4,92464.6,92144.5,92332.0,27.35503407
2025-12-12 09:00:00,1765530000000,92336.2,92541.2,92115.4,92541.2,17.46981645
2025-12-12 10:00:00,1765533600000,92541.2,92619.9,92420.6,92508.6,30.43134471
2025-12-12 11:00:00,1765537200000,92508.7,92508.7,92306.7,92401.1,20.9583625
2025-12-12 12:00:00,1765540800000,92401.1,92429.7,92111.6,92429.6,65.34061963
2025-12-12 13:00:00,1765544400000,92429.7,92524.2,92254.5,92307.1,125.6301266
2025-12-12 14:00:00,1765548000000,92307.1,92653.8,91933.0,92475.2,80.37123943
2025-12-12 15:00:00,1765551600000,92474.0,92474.0,89763.4,89926.8,314.84800743
2025-12-12 16:00:00,1765555200000,89922.7,90458.5,89500.0,90058.1,183.91330516
2025-12-12 17:00:00,1765558800000,90061.3,90661.5,89854.4,90079.9,89.85560004
2025-12-12 18:00:00,1765562400000,90079.9,90670.1,90076.2,90374.2,94.05780773
2025-12-12 19:00:00,1765566000000,90379.9,90389.9,90044.1,90210.1,100.58282621
2025-12-12 20:00:00,1765569600000,90210.1,90344.1,89915.7,90209.2,94.82821783
2025-12-12 21:00:00,1765573200000,90209.2,90339.9,90116.8,90199.7,30.36631753
2025-12-12 22:00:00,1765576800000,90199.7,90412.0,90199.6,90323.8,26.79417217
2025-12-12 23:00:00,1765580400000,90329.9,90393.3,90253.0,90277.2,34.68439879
2025-12-13 00:00:00,1765584000000,90277.2,90423.0,90221.1,90322.6,18.45553514
2025-12-13 01:00:00,1765587600000,90322.6,90358.6,90124.5,90232.7,23.14099829
2025-12-13 02:00:00,1765591200000,90232.7,90319.2,90229.2,90244.9,7.03692267
2025-12-13 03:00:00,1765594800000,90244.9,90459.5,90225.0,90340.9,6.68121558
2025-12-13 04:00:00,1765598400000,90341.0,90411.4,90273.3,90372.4,12.28203989
2025-12-13 05:00:00,1765602000000,90372.4,90385.9,90283.8,90346.3,6.96896242
2025-12-13 06:00:00,1765605600000,90346.3,90370.1,90283.2,90370.1,7.73164385
2025-12-13 07:00:00,1765609200000,90370.1,90399.0,90336.5,90341.7,5.26015835
2025-12-13 08:00:00,1765612800000,90341.7,90569.9,90341.6,90439.9,19.86564976
2025-12-13 09:00:00,1765616400000,90439.9,90499.9,90400.0,90419.9,8.76703121
2025-12-13 10:00:00,1765620000000,90419.9,90629.9,90419.9,90586.6,18.26459212
2025-12-13 11:00:00,1765623600000,90586.7,90592.9,90339.5,90359.2,34.29656555
2025-12-13 12:00:00,1765627200000,90359.2,90489.9,90300.1,90339.8,6.44646608
2025-12-13 13:00:00,1765630800000,90339.9,90434.8,90236.7,90265.6,10.63651807
2025-12-13 14:00:00,1765634400000,90265.6,90338.1,89955.3,90088.5,28.65476929
2025-12-13 15:00:00,1765638000000,90088.5,90290.6,90059.2,90109.9,14.73478631
2025-12-13 16:00:00,1765641600000,90109.9,90283.9,90052.9,90100.1,10.86681722
2025-12-13 17:00:00,1765645200000,90100.1,90100.1,89994.2,90055.1,24.80419264
2025-12-13 18:00:00,1765648800000,90055.1,90180.9,90055.1,90112.0,10.30460582
2025-12-13 19:00:00,1765652400000,90112.1,90226.8,90112.0,90193.3,9.09317815
2025-12-13 20:00:00,1765656000000,90193.4,90218.1,90076.8,90080.9,39.15503233
2025-12-13 21:00:00,1765659600000,90097.5,90181.0,89797.1,90179.5,54.03198732
2025-12-13 22:00:00,1765663200000,90179.4,90247.3,90030.2,90141.7,7.17621264
2025-12-13 23:00:00,1765666800000,90141.7,90282.0,90089.8,90254.1,12.67472487
2025-12-14 00:00:00,1765670400000,90254.2,90467.7,90151.2,90359.6,16.70439154
2025-12-14 01:00:00,1765674000000,90359.7,90446.4,90213.9,90298.7,121.87643397
2025-12-14 02:00:00,1765677600000,90298.7,90386.6,90274.0,90280.2,11.65458947
2025-12-14 03:00:00,1765681200000,90280.2,90290.0,90266.3,90266.5,10.14373799
2025-12-14 04:00:00,1765684800000,90266.5,90310.0,90142.2,90196.8,18.54996754
2025-12-14 05:00:00,1765688400000,90196.8,90217.7,90023.0,90197.5,28.59103882
2025-12-14 06:00:00,1765692000000,90197.6,90231.0,90100.0,90161.3,5.54629198
2025-12-14 07:00:00,1765695600000,90161.3,90271.1,90100.0,90255.6,7.70947522
2025-12-14 08:00:00,1765699200000,90255.7,90274.0,90127.0,90127.1,6.0850935
2025-12-14 09:00:00,1765702800000,90127.1,90149.9,90020.3,90027.1,15.94511657
2025-12-14 10:00:00,1765706400000,90027.1,90133.7,89808.0,89848.6,27.09360339
2025-12-14 11:00:00,1765710000000,89848.6,89856.5,88667.1,89398.4,270.98932026
2025-12-14 12:00:00,1765713600000,89398.5,89654.9,89115.0,89441.4,69.78157392
2025-12-14 13:00:00,1765717200000,89441.4,89490.7,89110.2,89490.7,74.85182189
2025-12-14 14:00:00,1765720800000,89497.7,89548.4,88900.0,89100.9,44.26105876
2025-12-14 15:00:00,1765724400000,89100.9,89159.9,88861.1,89020.1,62.01198955
2025-12-14 16:00:00,1765728000000,89020.1,89399.4,88539.6,88825.5,63.82385155
2025-12-14 17:00:00,1765731600000,88825.5,89039.4,88623.7,88822.3,41.99451629
2025-12-14 18:00:00,1765735200000,88822.3,89070.6,88740.3,89024.3,28.19873551
2025-12-14 19:00:00,1765738800000,89024.3,89024.3,88514.4,88658.2,28.63801292
2025-12-14 20:00:00,1765742400000,88658.3,88813.0,88370.3,88591.6,54.64514453
2025-12-14 21:00:00,1765746000000,88591.6,88710.4,88354.6,88467.4,25.38351965
2025-12-14 22:00:00,1765749600000,88467.4,88620.9,88036.8,88440.6,84.7834
2025-12-14 23:00:00,1765753200000,88440.6,88600.0,87582.5,88163.0,131.91755444
2025-12-15 00:00:00,1765756800000,88163.0,88713.2,88059.3,88459.1,159.13821357
2025-12-15 01:00:00,1765760400000,88459.1,89335.0,88450.0,89250.2,117.51710263
2025-12-15 02:00:00,1765764000000,89251.7,90038.8,89251.7,89304.7,114.20136294
2025-12-15 03:00:00,1765767600000,89304.7,89553.9,89249.3,89275.0,40.3441734
2025-12-15 04:00:00,1765771200000,89275.0,89776.2,89275.0,89660.1,21.17789516
2025-12-15 05:00:00,1765774800000,89660.1,89770.3,89500.0,89602.3,32.07775775
2025-12-15 06:00:00,1765778400000,89602.4,89908.2,89482.0,89756.0,29.74966947
2025-12-15 07:00:00,1765782000000,89756.0,89824.0,89529.4,89746.7,34.89205816
2025-12-15 08:00:00,1765785600000,89746.7,89909.9,89661.6,89797.0,15.4332322
2025-12-15 09:00:00,1765789200000,89791.0,89963.1,89783.3,89854.6,41.44522692
2025-12-15 10:00:00,1765792800000,89854.6,89949.8,89721.0,89869.8,127.63956841
2025-12-15 11:00:00,1765796400000,89869.9,89882.2,89588.8,89642.0,54.77023797
2025-12-15 12:00:00,1765800000000,89642.0,89747.5,89443.4,89693.8,20.58980881
2025-12-15 13:00:00,1765803600000,89693.8,89721.8,89281.5,89431.0,32.46466111
2025-12-15 14:00:00,1765807200000,89431.1,89846.4,87830.0,88048.7,235.88145707
2025-12-15 15:00:00,1765810800000,88048.7,88189.8,86604.5,87031.3,398.31335745
2025-12-15 16:00:00,1765814400000,87031.3,87212.3,86062.6,86405.2,222.70268896
2025-12-15 17:00:00,1765818000000,86405.2,86476.2,85608.2,85731.6,172.09830832
2025-12-15 18:00:00,1765821600000,85731.6,86287.1,85151.5,86179.1,257.06167938
2025-12-15 19:00:00,1765825200000,86179.2,86549.4,85869.9,86135.1,100.26643062
2025-12-15 20:00:00,1765828800000,86134.0,86159.7,85609.5,85770.4,77.79465537
2025-12-15 21:00:00,1765832400000,85776.5,86259.1,85519.6,86198.1,82.74274162
2025-12-15 22:00:00,1765836000000,86198.1,86230.0,85818.6,86229.9,82.77628615
2025-12-15 23:00:00,1765839600000,86230.0,86459.9,86127.1,86434.3,54.98091186
2025-12-16 00:00:00,1765843200000,86434.3,86494.9,85826.2,85832.2,166.87213292
2025-12-16 01:00:00,1765846800000,85832.3,86139.4,85671.2,85885.7,54.07909151
2025-12-16 02:00:00,1765850400000,85885.7,86197.0,85800.0,85912.3,70.85490795
2025-12-16 03:00:00,1765854000000,85912.3,85980.1,85353.8,85858.5,74.09661848
2025-12-16 04:00:00,1765857600000,85854.3,85892.1,85263.6,85794.3,24.41017949
2025-12-16 05:00:00,1765861200000,85794.3,86166.0,85791.4,86010.4,36.81714614
2025-12-16 06:00:00,1765864800000,86010.5,86570.2,86010.4,86493.6,63.51488083
2025-12-16 07:00:00,1765868400000,86493.6,86569.9,85856.4,86000.1,37.09770548
2025-12-16 08:00:00,1765872000000,86000.1,86340.5,85920.8,86239.9,33.72779627
2025-12-16 09:00:00,1765875600000,86239.9,86380.0,86195.7,86321.7,10.43901703
2025-12-16 10:00:00,1765879200000,86321.7,87300.0,86258.8,86969.4,264.13672952
2025-12-16 11:00:00,1765882800000,86969.4,87294.7,86800.1,87243.7,68.51531922
2025-12-16 12:00:00,1765886400000,87243.7,87450.0,87059.3,87207.8,68.34409645
2025-12-16 13:00:00,1765890000000,87207.8,87747.0,86435.2,86435.2,252.98350058
2025-12-16 14:00:00,1765893600000,86434.7,87703.2,86083.3,87256.9,234.37316045
2025-12-16 15:00:00,1765897200000,87257.0,88121.3,86851.1,87936.1,184.13080409
2025-12-16 16:00:00,1765900800000,87936.2,88019.9,87388.9,87574.1,174.83503164
2025-12-16 17:00:00,1765904400000,87574.1,87815.7,87112.0,87112.1,216.04983603
2025-12-16 18:00:00,1765908000000,87112.1,87984.0,87070.1,87739.9,120.32463154
2025-12-16 19:00:00,1765911600000,87739.9,87762.4,87279.6,87573.0,74.44605375
2025-12-16 20:00:00,1765915200000,87573.1,87800.0,87350.3,87563.2,60.62720568
2025-12-16 21:00:00,1765918800000,87550.6,87893.0,87472.7,87763.9,80.76806102
2025-12-16 22:00:00,1765922400000,87746.2,87886.8,87631.8,87764.2,29.2931479
2025-12-16 23:00:00,1765926000000,87764.3,87846.9,87601.0,87840.7,24.05205643
2025-12-17 00:00:00,1765929600000,87840.7,87840.7,87411.1,87514.4,22.93733056
2025-12-17 01:00:00,1765933200000,87514.4,87915.9,87497.1,87514.3,39.25017424
2025-12-17 02:00:00,1765936800000,87514.3,87552.2,87181.1,87460.0,36.38404561
2025-12-17 03:00:00,1765940400000,87460.0,87588.2,87127.5,87192.3,11.00391287
2025-12-17 04:00:00,1765944000000,87192.3,87360.0,86701.7,86739.9,23.90407524
2025-12-17 05:00:00,1765947600000,86739.9,86739.9,86176.6,86600.5,71.364828
2025-12-17 06:00:00,1765951200000,86600.5,86944.9,86575.7,86741.3,64.26440048
2025-12-17 07:00:00,1765954800000,86741.3,87088.5,86591.1,87022.6,54.73426161
2025-12-17 08:00:00,1765958400000,87022.6,87022.6,86299.6,86329.9,24.93919635
2025-12-17 09:00:00,1765962000000,86330.0,86550.2,86245.4,86401.1,29.81014373
2025-12-17 10:00:00,1765965600000,86401.1,86775.0,86221.0,86570.8,58.5460266
2025-12-17 11:00:00,1765969200000,86570.8,87107.9,86566.3,86958.6,119.95086357
2025-12-17 12:00:00,1765972800000,86958.6,87160.4,86799.1,87000.0,203.25040337
2025-12-17 13:00:00,1765976400000,87000.0,87808.0,86800.1,87598.8,138.48169607
2025-12-17 14:00:00,1765980000000,87598.8,89658.1,87174.8,89637.7,391.59808035
2025-12-17 15:00:00,1765983600000,89627.1,90318.3,87096.9,87204.5,748.02268753
2025-12-17 16:00:00,1765987200000,87204.5,87709.8,86114.3,86965.8,366.9464355
2025-12-17 17:00:00,1765990800000,86965.8,87074.3,86250.0,86396.2,89.67572176
2025-12-17 18:00:00,1765994400000,86396.2,86788.6,85609.8,85771.7,113.71492679
2025-12-17 19:00:00,1765998000000,85771.7,86150.0,85282.2,85981.3,214.68720433
2025-12-17 20:00:00,1766001600000,85982.1,86200.0,85630.0,85843.4,72.75791891
2025-12-17 21:00:00,1766005200000,85855.1,86008.1,85684.3,85938.9,74.23121499
2025-12-17 22:00:00,1766008800000,85950.4,86401.8,85880.0,86308.8,74.96712922
2025-12-17 23:00:00,1766012400000,86308.9,86308.9,85928.4,86207.8,53.12509896
2025-12-18 00:00:00,1766016000000,86205.5,86268.3,86018.7,86197.5,33.67104274
2025-12-18 01:00:00,1766019600000,86197.5,86197.5,85846.1,86089.0,32.16324945
2025-12-18 02:00:00,1766023200000,86089.0,86828.0,85980.3,86643.9,53.13540392
2025-12-18 03:00:00,1766026800000,86643.9,86643.9,86250.0,86554.2,14.76055319
2025-12-18 04:00:00,1766030400000,86554.2,86840.6,86554.1,86726.3,17.38885419
2025-12-18 05:00:00,1766034000000,86726.4,86726.4,86358.3,86403.9,11.12240911
2025-12-18 06:00:00,1766037600000,86403.9,86599.8,86381.7,86599.8,23.01155303
2025-12-18 07:00:00,1766041200000,86599.9,86820.7,86566.6,86799.6,23.29826584
2025-12-18 08:00:00,1766044800000,86799.6,87063.9,86680.5,86938.0,41.5972237
2025-12-18 09:00:00,1766048400000,86938.0,87331.7,86773.2,87250.1,42.56754356
2025-12-18 10:00:00,1766052000000,87250.1,87402.8,87200.0,87283.2,22.41257048
2025-12-18 11:00:00,1766055600000,87284.1,87290.9,87050.8,87221.5,62.40342564
2025-12-18 12:00:00,1766059200000,87223.8,87373.7,87089.1,87189.8,22.23947219
2025-12-18 13:00:00,1766062800000,87189.9,89136.0,87189.9,88815.1,418.71524005
2025-12-18 14:00:00,1766066400000,88815.1,89437.1,87664.3,88292.6,310.66506567
2025-12-18 15:00:00,1766070000000,88292.6,89300.0,87932.2,88452.8,297.14654893
2025-12-18 16:00:00,1766073600000,88452.8,88464.9,87822.9,87970.2,138.73344966
2025-12-18 17:00:00,1766077200000,87970.2,87970.2,85444.0,86440.8,476.00878729
2025-12-18 18:00:00,1766080800000,86441.8,86814.6,85688.0,85932.4,303.1468747
2025-12-18 19:00:00,1766084400000,85927.4,85970.3,84456.5,84465.0,333.81836227
2025-12-18 20:00:00,1766088000000,84465.1,85217.4,84421.4,84541.4,162.14354097
2025-12-18 21:00:00,1766091600000,84559.7,85775.0,84533.6,85590.8,111.43310315
2025-12-18 22:00:00,1766095200000,85590.8,85691.5,85230.7,85539.5,74.87780783
2025-12-18 23:00:00,1766098800000,85539.5,85569.9,85288.1,85462.5,45.82735064
2025-12-19 00:00:00,1766102400000,85461.0,85553.9,85232.0,85540.9,146.54881495
2025-12-19 01:00:00,1766106000000,85541.0,85541.0,85077.0,85291.6,101.54303394
2025-12-19 02:00:00,1766109600000,85291.6,85856.4,85087.9,85615.4,39.444754
2025-12-19 03:00:00,1766113200000,85615.5,87499.6,85567.5,86803.8,189.77432123
2025-12-19 04:00:00,1766116800000,86820.1,87300.9,86803.4,87052.4,63.32914306
2025-12-19 05:00:00,1766120400000,87028.3,87174.3,86624.7,87091.7,23.08790259
2025-12-19 06:00:00,1766124000000,87091.7,87432.0,86854.4,87431.9,25.83975508
2025-12-19 07:00:00,1766127600000,87432.0,88323.9,87432.0,87870.6,162.64460287
2025-12-19 08:00:00,1766131200000,87870.7,88137.1,87685.0,88070.0,66.09978651
2025-12-19 09:00:00,1766134800000,88070.0,88086.6,87849.3,88029.9,45.78691829
2025-12-19 10:00:00,1766138400000,88030.0,88259.4,87889.7,88215.0,66.7464661
2025-12-19 11:00:00,1766142000000,88215.0,88301.2,88103.0,88139.7,42.20402567
2025-12-19 12:00:00,1766145600000,88139.7,88206.8,87764.2,87792.4,105.6572943
2025-12-19 13:00:00,1766149200000,87792.5,88140.2,87770.9,87940.4,110.7586008
2025-12-19 14:00:00,1766152800000,87940.5,88500.0,87463.0,88145.9,185.2145037
2025-12-19 15:00:00,1766156400000,88145.9,89335.0,87652.0,87924.9,394.24952845
2025-12-19 16:00:00,1766160000000,87925.0,88811.3,87825.9,87914.9,92.50466901
2025-12-19 17:00:00,1766163600000,87914.9,88263.3,86838.0,86918.5,232.55522741
